TRACK_ID,ARTIST_ID,ALBUM_ID,DURATION,MOOD_TAG,AUDIO_PATH,AF_PATH,MEL_PATH
TRK_65661,ARTST_294937,ALBM_761950,32.0,HAPPY,data/audio/1/TRK_65661.mp3,data/acoustic_brainz/1/TRK_65661.json,data/mel_feat/1/TRK_65661.npy
TRK_84764,ARTST_344685,ALBM_771210,375.2,HAPPY,data/audio/4/TRK_84764.mp3,data/acoustic_brainz/4/TRK_84764.json,data/mel_feat/4/TRK_84764.npy
TRK_42483,ARTST_172351,ALBM_639659,135.4,HAPPY,data/audio/3/TRK_42483.mp3,data/acoustic_brainz/3/TRK_42483.json,data/mel_feat/3/TRK_42483.npy
TRK_58529,ARTST_196970,ALBM_729629,141.0,HAPPY,data/audio/9/TRK_58529.mp3,data/acoustic_brainz/9/TRK_58529.json,data/mel_feat/9/TRK_58529.npy
TRK_82284,ARTST_180544,ALBM_704749,183.6,HAPPY,data/audio/4/TRK_82284.mp3,data/acoustic_brainz/4/TRK_82284.json,data/mel_feat/4/TRK_82284.npy
TRK_43830,ARTST_188930,ALBM_738449,219.9,HAPPY,data/audio/10/TRK_43830.mp3,data/acoustic_brainz/10/TRK_43830.json,data/mel_feat/10/TRK_43830.npy
TRK_44634,ARTST_344593,ALBM_558542,63.9,HAPPY,data/audio/14/TRK_44634.mp3,data/acoustic_brainz/14/TRK_44634.json,data/mel_feat/14/TRK_44634.npy
TRK_1713,ARTST_213512,ALBM_688887,294.1,HAPPY,data/audio/13/TRK_1713.mp3,data/acoustic_brainz/13/TRK_1713.json,data/mel_feat/13/TRK_1713.npy
TRK_10676,ARTST_311875,ALBM_771053,168.8,HAPPY,data/audio/16/TRK_10676.mp3,data/acoustic_brainz/16/TRK_10676.json,data/mel_feat/16/TRK_10676.npy
TRK_18257,ARTST_131460,ALBM_729905,171.6,HAPPY,data/audio/17/TRK_18257.mp3,data/acoustic_brainz/17/TRK_18257.json,data/mel_feat/17/TRK_18257.npy
TRK_51411,ARTST_327750,ALBM_893865,45.4,HAPPY,data/audio/11/TRK_51411.mp3,data/acoustic_brainz/11/TRK_51411.json,data/mel_feat/11/TRK_51411.npy
TRK_2100,ARTST_287167,ALBM_590699,59.4,HAPPY,data/audio/0/TRK_2100.mp3,data/acoustic_brainz/0/TRK_2100.json,data/mel_feat/0/TRK_2100.npy
TRK_82652,ARTST_204970,ALBM_803227,212.7,SAD,data/audio/12/TRK_82652.mp3,data/acoustic_brainz/12/TRK_82652.json,data/mel_feat/12/TRK_82652.npy
TRK_3961,ARTST_188715,ALBM_746086,36.6,HAPPY,data/audio/1/TRK_3961.mp3,data/acoustic_brainz/1/TRK_3961.json,data/mel_feat/1/TRK_3961.npy
TRK_75003,ARTST_336034,ALBM_852555,65.2,HAPPY,data/audio/3/TRK_75003.mp3,data/acoustic_brainz/3/TRK_75003.json,data/mel_feat/3/TRK_75003.npy
TRK_85462,ARTST_221787,ALBM_820618,30.0,HAPPY,data/audio/2/TRK_85462.mp3,data/acoustic_brainz/2/TRK_85462.json,data/mel_feat/2/TRK_85462.npy
TRK_9097,ARTST_197024,ALBM_827846,104.0,HAPPY,data/audio/17/TRK_9097.mp3,data/acoustic_brainz/17/TRK_9097.json,data/mel_feat/17/TRK_9097.npy
TRK_83095,ARTST_180629,ALBM_754195,181.6,SAD,data/audio/15/TRK_83095.mp3,data/acoustic_brainz/15/TRK_83095.json,data/mel_feat/15/TRK_83095.npy
TRK_31226,ARTST_279017,ALBM_672410,148.3,HAPPY,data/audio/6/TRK_31226.mp3,data/acoustic_brainz/6/TRK_31226.json,data/mel_feat/6/TRK_31226.npy
TRK_19146,ARTST_172649,ALBM_779371,48.6,SAD,data/audio/6/TRK_19146.mp3,data/acoustic_brainz/6/TRK_19146.json,data/mel_feat/6/TRK_19146.npy
TRK_66540,ARTST_197024,ALBM_582084,112.5,HAPPY,data/audio/0/TRK_66540.mp3,data/acoustic_brainz/0/TRK_66540.json,data/mel_feat/0/TRK_66540.npy
TRK_83103,ARTST_196970,ALBM_729629,99.9,HAPPY,data/audio/3/TRK_83103.mp3,data/acoustic_brainz/3/TRK_83103.json,data/mel_feat/3/TRK_83103.npy
TRK_41224,ARTST_311569,ALBM_606383,180.1,SAD,data/audio/4/TRK_41224.mp3,data/acoustic_brainz/4/TRK_41224.json,data/mel_feat/4/TRK_41224.npy
TRK_57878,ARTST_295199,ALBM_541008,291.0,HAPPY,data/audio/18/TRK_57878.mp3,data/acoustic_brainz/18/TRK_57878.json,data/mel_feat/18/TRK_57878.npy
TRK_10059,ARTST_295441,ALBM_721705,190.1,SAD,data/audio/19/TRK_10059.mp3,data/acoustic_brainz/19/TRK_10059.json,data/mel_feat/19/TRK_10059.npy
TRK_17845,ARTST_279017,ALBM_574107,141.9,HAPPY,data/audio/5/TRK_17845.mp3,data/acoustic_brainz/5/TRK_17845.json,data/mel_feat/5/TRK_17845.npy
TRK_26093,ARTST_172351,ALBM_860836,132.5,HAPPY,data/audio/13/TRK_26093.mp3,data/acoustic_brainz/13/TRK_26093.json,data/mel_feat/13/TRK_26093.npy
TRK_60713,ARTST_270676,ALBM_542007,134.2,SAD,data/audio/13/TRK_60713.mp3,data/acoustic_brainz/13/TRK_60713.json,data/mel_feat/13/TRK_60713.npy
TRK_93351,ARTST_369238,ALBM_894222,123.5,HAPPY,data/audio/11/TRK_93351.mp3,data/acoustic_brainz/11/TRK_93351.json,data/mel_feat/11/TRK_93351.npy
TRK_52578,ARTST_164491,ALBM_640344,296.9,HAPPY,data/audio/18/TRK_52578.mp3,data/acoustic_brainz/18/TRK_52578.json,data/mel_feat/18/TRK_52578.npy
TRK_11041,ARTST_344685,ALBM_771210,412.8,HAPPY,data/audio/1/TRK_11041.mp3,data/acoustic_brainz/1/TRK_11041.json,data/mel_feat/1/TRK_11041.npy
TRK_1671,ARTST_311765,ALBM_623332,182.8,HAPPY,data/audio/11/TRK_1671.mp3,data/acoustic_brainz/11/TRK_1671.json,data/mel_feat/11/TRK_1671.npy
TRK_33016,ARTST_336077,ALBM_639131,202.5,SAD,data/audio/16/TRK_33016.mp3,data/acoustic_brainz/16/TRK_33016.json,data/mel_feat/16/TRK_33016.npy
TRK_33544,ARTST_188715,ALBM_590241,44.8,HAPPY,data/audio/4/TRK_33544.mp3,data/acoustic_brainz/4/TRK_33544.json,data/mel_feat/4/TRK_33544.npy
TRK_69052,ARTST_262283,ALBM_542086,150.0,SAD,data/audio/12/TRK_69052.mp3,data/acoustic_brainz/12/TRK_69052.json,data/mel_feat/12/TRK_69052.npy
TRK_93161,ARTST_131460,ALBM_804036,168.0,HAPPY,data/audio/1/TRK_93161.mp3,data/acoustic_brainz/1/TRK_93161.json,data/mel_feat/1/TRK_93161.npy
TRK_36231,ARTST_197121,ALBM_804218,68.0,HAPPY,data/audio/11/TRK_36231.mp3,data/acoustic_brainz/11/TRK_36231.json,data/mel_feat/11/TRK_36231.npy
TRK_99546,ARTST_295124,ALBM_590394,76.8,HAPPY,data/audio/6/TRK_99546.mp3,data/acoustic_brainz/6/TRK_99546.json,data/mel_feat/6/TRK_99546.npy
TRK_76917,ARTST_189051,ALBM_853246,212.0,HAPPY,data/audio/17/TRK_76917.mp3,data/acoustic_brainz/17/TRK_76917.json,data/mel_feat/17/TRK_76917.npy
TRK_11363,ARTST_361085,ALBM_828670,301.5,HAPPY,data/audio/3/TRK_11363.mp3,data/acoustic_brainz/3/TRK_11363.json,data/mel_feat/3/TRK_11363.npy
TRK_49531,ARTST_295244,ALBM_835831,157.5,HAPPY,data/audio/11/TRK_49531.mp3,data/acoustic_brainz/11/TRK_49531.json,data/mel_feat/11/TRK_49531.npy
TRK_92912,ARTST_328006,ALBM_590975,1030.9,SAD,data/audio/12/TRK_92912.mp3,data/acoustic_brainz/12/TRK_92912.json,data/mel_feat/12/TRK_92912.npy
TRK_10836,ARTST_164293,ALBM_812093,234.1,SAD,data/audio/16/TRK_10836.mp3,data/acoustic_brainz/16/TRK_10836.json,data/mel_feat/16/TRK_10836.npy
TRK_66355,ARTST_295124,ALBM_811442,295.7,HAPPY,data/audio/15/TRK_66355.mp3,data/acoustic_brainz/15/TRK_66355.json,data/mel_feat/15/TRK_66355.npy
TRK_50070,ARTST_197024,ALBM_827846,33.3,HAPPY,data/audio/10/TRK_50070.mp3,data/acoustic_brainz/10/TRK_50070.json,data/mel_feat/10/TRK_50070.npy
TRK_91102,ARTST_197024,ALBM_582084,138.5,HAPPY,data/audio/2/TRK_91102.mp3,data/acoustic_brainz/2/TRK_91102.json,data/mel_feat/2/TRK_91102.npy
TRK_11993,ARTST_164528,ALBM_820723,202.0,HAPPY,data/audio/13/TRK_11993.mp3,data/acoustic_brainz/13/TRK_11993.json,data/mel_feat/13/TRK_11993.npy
TRK_92976,ARTST_344685,ALBM_771210,281.8,HAPPY,data/audio/16/TRK_92976.mp3,data/acoustic_brainz/16/TRK_92976.json,data/mel_feat/16/TRK_92976.npy
TRK_60804,ARTST_197121,ALBM_804218,36.0,HAPPY,data/audio/4/TRK_60804.mp3,data/acoustic_brainz/4/TRK_60804.json,data/mel_feat/4/TRK_60804.npy
TRK_3276,ARTST_131208,ALBM_886045,307.6,HAPPY,data/audio/16/TRK_3276.mp3,data/acoustic_brainz/16/TRK_3276.json,data/mel_feat/16/TRK_3276.npy
TRK_8598,ARTST_328006,ALBM_549112,61.8,HAPPY,data/audio/18/TRK_8598.mp3,data/acoustic_brainz/18/TRK_8598.json,data/mel_feat/18/TRK_8598.npy
TRK_59361,ARTST_393619,ALBM_795491,110.0,SAD,data/audio/1/TRK_59361.mp3,data/acoustic_brainz/1/TRK_59361.json,data/mel_feat/1/TRK_59361.npy
TRK_93462,ARTST_172047,ALBM_705837,42.6,SAD,data/audio/2/TRK_93462.mp3,data/acoustic_brainz/2/TRK_93462.json,data/mel_feat/2/TRK_93462.npy
TRK_18997,ARTST_385390,ALBM_681011,136.0,SAD,data/audio/17/TRK_18997.mp3,data/acoustic_brainz/17/TRK_18997.json,data/mel_feat/17/TRK_18997.npy
TRK_85681,ARTST_221787,ALBM_648683,192.2,HAPPY,data/audio/1/TRK_85681.mp3,data/acoustic_brainz/1/TRK_85681.json,data/mel_feat/1/TRK_85681.npy
TRK_41900,ARTST_197024,ALBM_827846,192.8,HAPPY,data/audio/0/TRK_41900.mp3,data/acoustic_brainz/0/TRK_41900.json,data/mel_feat/0/TRK_41900.npy
TRK_91732,ARTST_278580,ALBM_549586,151.3,HAPPY,data/audio/12/TRK_91732.mp3,data/acoustic_brainz/12/TRK_91732.json,data/mel_feat/12/TRK_91732.npy
TRK_2631,ARTST_164293,ALBM_812093,235.2,SAD,data/audio/11/TRK_2631.mp3,data/acoustic_brainz/11/TRK_2631.json,data/mel_feat/11/TRK_2631.npy
TRK_82198,ARTST_294940,ALBM_884919,204.9,SAD,data/audio/18/TRK_82198.mp3,data/acoustic_brainz/18/TRK_82198.json,data/mel_feat/18/TRK_82198.npy
TRK_75041,ARTST_311765,ALBM_770639,178.7,HAPPY,data/audio/1/TRK_75041.mp3,data/acoustic_brainz/1/TRK_75041.json,data/mel_feat/1/TRK_75041.npy
TRK_18160,ARTST_229434,ALBM_819968,330.0,HAPPY,data/audio/0/TRK_18160.mp3,data/acoustic_brainz/0/TRK_18160.json,data/mel_feat/0/TRK_18160.npy
TRK_82048,ARTST_294937,ALBM_761950,32.0,HAPPY,data/audio/8/TRK_82048.mp3,data/acoustic_brainz/8/TRK_82048.json,data/mel_feat/8/TRK_82048.npy
TRK_90501,ARTST_295244,ALBM_835831,360.3,SAD,data/audio/1/TRK_90501.mp3,data/acoustic_brainz/1/TRK_90501.json,data/mel_feat/1/TRK_90501.npy
TRK_92230,ARTST_188972,ALBM_779115,82.3,HAPPY,data/audio/10/TRK_92230.mp3,data/acoustic_brainz/10/TRK_92230.json,data/mel_feat/10/TRK_92230.npy
TRK_93763,ARTST_295584,ALBM_697795,67.3,HAPPY,data/audio/3/TRK_93763.mp3,data/acoustic_brainz/3/TRK_93763.json,data/mel_feat/3/TRK_93763.npy
TRK_77517,ARTST_327842,ALBM_878060,419.5,HAPPY,data/audio/17/TRK_77517.mp3,data/acoustic_brainz/17/TRK_77517.json,data/mel_feat/17/TRK_77517.npy
TRK_91539,ARTST_352302,ALBM_877205,214.6,SAD,data/audio/19/TRK_91539.mp3,data/acoustic_brainz/19/TRK_91539.json,data/mel_feat/19/TRK_91539.npy
TRK_85700,ARTST_270742,ALBM_804325,169.5,HAPPY,data/audio/0/TRK_85700.mp3,data/acoustic_brainz/0/TRK_85700.json,data/mel_feat/0/TRK_85700.npy
TRK_90224,ARTST_319602,ALBM_737359,229.2,SAD,data/audio/4/TRK_90224.mp3,data/acoustic_brainz/4/TRK_90224.json,data/mel_feat/4/TRK_90224.npy
TRK_75418,ARTST_188715,ALBM_803562,66.2,HAPPY,data/audio/18/TRK_75418.mp3,data/acoustic_brainz/18/TRK_75418.json,data/mel_feat/18/TRK_75418.npy
TRK_36407,ARTST_377320,ALBM_525761,189.8,SAD,data/audio/7/TRK_36407.mp3,data/acoustic_brainz/7/TRK_36407.json,data/mel_feat/7/TRK_36407.npy
TRK_50683,ARTST_172351,ALBM_574124,129.7,SAD,data/audio/3/TRK_50683.mp3,data/acoustic_brainz/3/TRK_50683.json,data/mel_feat/3/TRK_50683.npy
TRK_57868,ARTST_270373,ALBM_590157,240.0,SAD,data/audio/8/TRK_57868.mp3,data/acoustic_brainz/8/TRK_57868.json,data/mel_feat/8/TRK_57868.npy
TRK_9724,ARTST_172351,ALBM_574124,131.4,SAD,data/audio/4/TRK_9724.mp3,data/acoustic_brainz/4/TRK_9724.json,data/mel_feat/4/TRK_9724.npy
TRK_26640,ARTST_287167,ALBM_803690,192.6,HAPPY,data/audio/0/TRK_26640.mp3,data/acoustic_brainz/0/TRK_26640.json,data/mel_feat/0/TRK_26640.npy
TRK_51826,ARTST_393705,ALBM_738380,145.1,HAPPY,data/audio/6/TRK_51826.mp3,data/acoustic_brainz/6/TRK_51826.json,data/mel_feat/6/TRK_51826.npy
TRK_82799,ARTST_197024,ALBM_827846,70.0,HAPPY,data/audio/19/TRK_82799.mp3,data/acoustic_brainz/19/TRK_82799.json,data/mel_feat/19/TRK_82799.npy
TRK_33957,ARTST_319941,ALBM_688672,48.2,HAPPY,data/audio/17/TRK_33957.mp3,data/acoustic_brainz/17/TRK_33957.json,data/mel_feat/17/TRK_33957.npy
TRK_28364,ARTST_131750,ALBM_853490,317.2,HAPPY,data/audio/4/TRK_28364.mp3,data/acoustic_brainz/4/TRK_28364.json,data/mel_feat/4/TRK_28364.npy
TRK_73905,ARTST_294940,ALBM_893043,238.7,HAPPY,data/audio/5/TRK_73905.mp3,data/acoustic_brainz/5/TRK_73905.json,data/mel_feat/5/TRK_73905.npy
TRK_82524,ARTST_131460,ALBM_893291,149.8,HAPPY,data/audio/4/TRK_82524.mp3,data/acoustic_brainz/4/TRK_82524.json,data/mel_feat/4/TRK_82524.npy
TRK_41288,ARTST_295199,ALBM_598232,316.3,HAPPY,data/audio/8/TRK_41288.mp3,data/acoustic_brainz/8/TRK_41288.json,data/mel_feat/8/TRK_41288.npy
TRK_41525,ARTST_270401,ALBM_885089,286.5,HAPPY,data/audio/5/TRK_41525.mp3,data/acoustic_brainz/5/TRK_41525.json,data/mel_feat/5/TRK_41525.npy
TRK_42166,ARTST_139700,ALBM_803366,160.1,SAD,data/audio/6/TRK_42166.mp3,data/acoustic_brainz/6/TRK_42166.json,data/mel_feat/6/TRK_42166.npy
TRK_35641,ARTST_131460,ALBM_689297,152.8,HAPPY,data/audio/1/TRK_35641.mp3,data/acoustic_brainz/1/TRK_35641.json,data/mel_feat/1/TRK_35641.npy
TRK_25970,ARTST_319610,ALBM_893575,258.4,SAD,data/audio/10/TRK_25970.mp3,data/acoustic_brainz/10/TRK_25970.json,data/mel_feat/10/TRK_25970.npy
TRK_76458,ARTST_196970,ALBM_509026,185.2,HAPPY,data/audio/18/TRK_76458.mp3,data/acoustic_brainz/18/TRK_76458.json,data/mel_feat/18/TRK_76458.npy
TRK_99653,ARTST_188715,ALBM_705133,61.0,HAPPY,data/audio/13/TRK_99653.mp3,data/acoustic_brainz/13/TRK_99653.json,data/mel_feat/13/TRK_99653.npy
TRK_2907,ARTST_131460,ALBM_599208,208.9,HAPPY,data/audio/7/TRK_2907.mp3,data/acoustic_brainz/7/TRK_2907.json,data/mel_feat/7/TRK_2907.npy
TRK_42819,ARTST_352740,ALBM_688934,147.0,SAD,data/audio/19/TRK_42819.mp3,data/acoustic_brainz/19/TRK_42819.json,data/mel_feat/19/TRK_42819.npy
TRK_81997,ARTST_278552,ALBM_598077,354.8,SAD,data/audio/17/TRK_81997.mp3,data/acoustic_brainz/17/TRK_81997.json,data/mel_feat/17/TRK_81997.npy
TRK_90988,ARTST_196970,ALBM_598470,184.0,HAPPY,data/audio/8/TRK_90988.mp3,data/acoustic_brainz/8/TRK_90988.json,data/mel_feat/8/TRK_90988.npy
TRK_2045,ARTST_197069,ALBM_738148,157.3,HAPPY,data/audio/5/TRK_2045.mp3,data/acoustic_brainz/5/TRK_2045.json,data/mel_feat/5/TRK_2045.npy
TRK_49246,ARTST_344225,ALBM_753741,116.6,HAPPY,data/audio/6/TRK_49246.mp3,data/acoustic_brainz/6/TRK_49246.json,data/mel_feat/6/TRK_49246.npy
TRK_36263,ARTST_270401,ALBM_542082,304.1,HAPPY,data/audio/3/TRK_36263.mp3,data/acoustic_brainz/3/TRK_36263.json,data/mel_feat/3/TRK_36263.npy
TRK_60369,ARTST_197121,ALBM_500926,35.1,HAPPY,data/audio/9/TRK_60369.mp3,data/acoustic_brainz/9/TRK_60369.json,data/mel_feat/9/TRK_60369.npy
TRK_16552,ARTST_303316,ALBM_778351,31.0,HAPPY,data/audio/12/TRK_16552.mp3,data/acoustic_brainz/12/TRK_16552.json,data/mel_feat/12/TRK_16552.npy
TRK_27678,ARTST_254311,ALBM_722147,232.5,SAD,data/audio/18/TRK_27678.mp3,data/acoustic_brainz/18/TRK_27678.json,data/mel_feat/18/TRK_27678.npy
TRK_85674,ARTST_221787,ALBM_648683,90.0,HAPPY,data/audio/14/TRK_85674.mp3,data/acoustic_brainz/14/TRK_85674.json,data/mel_feat/14/TRK_85674.npy
TRK_51628,ARTST_180640,ALBM_885733,482.2,SAD,data/audio/8/TRK_51628.mp3,data/acoustic_brainz/8/TRK_51628.json,data/mel_feat/8/TRK_51628.npy
TRK_18405,ARTST_295031,ALBM_729956,244.0,SAD,data/audio/5/TRK_18405.mp3,data/acoustic_brainz/5/TRK_18405.json,data/mel_feat/5/TRK_18405.npy
TRK_19835,ARTST_213565,ALBM_828780,394.0,HAPPY,data/audio/15/TRK_19835.mp3,data/acoustic_brainz/15/TRK_19835.json,data/mel_feat/15/TRK_19835.npy
TRK_57948,ARTST_131460,ALBM_893291,150.2,HAPPY,data/audio/8/TRK_57948.mp3,data/acoustic_brainz/8/TRK_57948.json,data/mel_feat/8/TRK_57948.npy
TRK_500,ARTST_278795,ALBM_835897,221.9,SAD,data/audio/0/TRK_500.mp3,data/acoustic_brainz/0/TRK_500.json,data/mel_feat/0/TRK_500.npy
TRK_99045,ARTST_275217,ALBM_598426,190.4,SAD,data/audio/5/TRK_99045.mp3,data/acoustic_brainz/5/TRK_99045.json,data/mel_feat/5/TRK_99045.npy
TRK_99783,ARTST_294937,ALBM_688805,105.0,HAPPY,data/audio/3/TRK_99783.mp3,data/acoustic_brainz/3/TRK_99783.json,data/mel_feat/3/TRK_99783.npy
TRK_33267,ARTST_278795,ALBM_835897,141.6,SAD,data/audio/7/TRK_33267.mp3,data/acoustic_brainz/7/TRK_33267.json,data/mel_feat/7/TRK_33267.npy
TRK_43148,ARTST_155692,ALBM_820102,328.4,HAPPY,data/audio/8/TRK_43148.mp3,data/acoustic_brainz/8/TRK_43148.json,data/mel_feat/8/TRK_43148.npy
TRK_16857,ARTST_196970,ALBM_794930,101.5,SAD,data/audio/17/TRK_16857.mp3,data/acoustic_brainz/17/TRK_16857.json,data/mel_feat/17/TRK_16857.npy
TRK_18861,ARTST_311875,ALBM_771053,204.2,HAPPY,data/audio/1/TRK_18861.mp3,data/acoustic_brainz/1/TRK_18861.json,data/mel_feat/1/TRK_18861.npy
TRK_44245,ARTST_131460,ALBM_574753,149.4,HAPPY,data/audio/5/TRK_44245.mp3,data/acoustic_brainz/5/TRK_44245.json,data/mel_feat/5/TRK_44245.npy
TRK_66774,ARTST_295124,ALBM_590394,115.2,HAPPY,data/audio/14/TRK_66774.mp3,data/acoustic_brainz/14/TRK_66774.json,data/mel_feat/14/TRK_66774.npy
TRK_19750,ARTST_344694,ALBM_714036,155.7,SAD,data/audio/10/TRK_19750.mp3,data/acoustic_brainz/10/TRK_19750.json,data/mel_feat/10/TRK_19750.npy
TRK_33274,ARTST_278617,ALBM_745790,147.1,HAPPY,data/audio/14/TRK_33274.mp3,data/acoustic_brainz/14/TRK_33274.json,data/mel_feat/14/TRK_33274.npy
TRK_59496,ARTST_360905,ALBM_557910,248.3,SAD,data/audio/16/TRK_59496.mp3,data/acoustic_brainz/16/TRK_59496.json,data/mel_feat/16/TRK_59496.npy
TRK_41590,ARTST_188715,ALBM_606580,150.6,HAPPY,data/audio/10/TRK_41590.mp3,data/acoustic_brainz/10/TRK_41590.json,data/mel_feat/10/TRK_41590.npy
TRK_69096,ARTST_377305,ALBM_689546,75.9,HAPPY,data/audio/16/TRK_69096.mp3,data/acoustic_brainz/16/TRK_69096.json,data/mel_feat/16/TRK_69096.npy
TRK_52693,ARTST_393388,ALBM_787633,32.8,SAD,data/audio/13/TRK_52693.mp3,data/acoustic_brainz/13/TRK_52693.json,data/mel_feat/13/TRK_52693.npy
TRK_99534,ARTST_295124,ALBM_590394,38.4,HAPPY,data/audio/14/TRK_99534.mp3,data/acoustic_brainz/14/TRK_99534.json,data/mel_feat/14/TRK_99534.npy
TRK_50205,ARTST_197024,ALBM_803276,144.0,HAPPY,data/audio/5/TRK_50205.mp3,data/acoustic_brainz/5/TRK_50205.json,data/mel_feat/5/TRK_50205.npy
TRK_11808,ARTST_188715,ALBM_796077,64.0,HAPPY,data/audio/8/TRK_11808.mp3,data/acoustic_brainz/8/TRK_11808.json,data/mel_feat/8/TRK_11808.npy
TRK_10693,ARTST_262741,ALBM_574435,104.5,HAPPY,data/audio/13/TRK_10693.mp3,data/acoustic_brainz/13/TRK_10693.json,data/mel_feat/13/TRK_10693.npy
TRK_25357,ARTST_188715,ALBM_590241,83.2,HAPPY,data/audio/17/TRK_25357.mp3,data/acoustic_brainz/17/TRK_25357.json,data/mel_feat/17/TRK_25357.npy
TRK_59040,ARTST_333828,ALBM_852714,226.2,HAPPY,data/audio/0/TRK_59040.mp3,data/acoustic_brainz/0/TRK_59040.json,data/mel_feat/0/TRK_59040.npy
TRK_3151,ARTST_361085,ALBM_853244,161.2,HAPPY,data/audio/11/TRK_3151.mp3,data/acoustic_brainz/11/TRK_3151.json,data/mel_feat/11/TRK_3151.npy
TRK_59536,ARTST_155814,ALBM_746374,73.9,HAPPY,data/audio/16/TRK_59536.mp3,data/acoustic_brainz/16/TRK_59536.json,data/mel_feat/16/TRK_59536.npy
TRK_93308,ARTST_189051,ALBM_853246,172.9,HAPPY,data/audio/8/TRK_93308.mp3,data/acoustic_brainz/8/TRK_93308.json,data/mel_feat/8/TRK_93308.npy
TRK_50594,ARTST_279017,ALBM_803485,129.2,HAPPY,data/audio/14/TRK_50594.mp3,data/acoustic_brainz/14/TRK_50594.json,data/mel_feat/14/TRK_50594.npy
TRK_34592,ARTST_360983,ALBM_795425,222.3,HAPPY,data/audio/12/TRK_34592.mp3,data/acoustic_brainz/12/TRK_34592.json,data/mel_feat/12/TRK_34592.npy
TRK_83370,ARTST_279017,ALBM_672410,146.7,HAPPY,data/audio/10/TRK_83370.mp3,data/acoustic_brainz/10/TRK_83370.json,data/mel_feat/10/TRK_83370.npy
TRK_2505,ARTST_369238,ALBM_828415,117.7,HAPPY,data/audio/5/TRK_2505.mp3,data/acoustic_brainz/5/TRK_2505.json,data/mel_feat/5/TRK_2505.npy
TRK_85019,ARTST_254311,ALBM_722147,73.0,SAD,data/audio/19/TRK_85019.mp3,data/acoustic_brainz/19/TRK_85019.json,data/mel_feat/19/TRK_85019.npy
TRK_36203,ARTST_294940,ALBM_795997,178.7,HAPPY,data/audio/3/TRK_36203.mp3,data/acoustic_brainz/3/TRK_36203.json,data/mel_feat/3/TRK_36203.npy
TRK_27308,ARTST_377320,ALBM_681060,204.0,SAD,data/audio/8/TRK_27308.mp3,data/acoustic_brainz/8/TRK_27308.json,data/mel_feat/8/TRK_27308.npy
TRK_85672,ARTST_221787,ALBM_648683,65.1,HAPPY,data/audio/12/TRK_85672.mp3,data/acoustic_brainz/12/TRK_85672.json,data/mel_feat/12/TRK_85672.npy
TRK_92459,ARTST_238138,ALBM_828352,37.6,SAD,data/audio/19/TRK_92459.mp3,data/acoustic_brainz/19/TRK_92459.json,data/mel_feat/19/TRK_92459.npy
TRK_51041,ARTST_131460,ALBM_525110,167.8,HAPPY,data/audio/1/TRK_51041.mp3,data/acoustic_brainz/1/TRK_51041.json,data/mel_feat/1/TRK_51041.npy
TRK_41365,ARTST_328006,ALBM_549112,246.3,HAPPY,data/audio/5/TRK_41365.mp3,data/acoustic_brainz/5/TRK_41365.json,data/mel_feat/5/TRK_41365.npy
TRK_77371,ARTST_352933,ALBM_599477,170.3,SAD,data/audio/11/TRK_77371.mp3,data/acoustic_brainz/11/TRK_77371.json,data/mel_feat/11/TRK_77371.npy
TRK_76578,ARTST_344685,ALBM_771210,350.0,HAPPY,data/audio/18/TRK_76578.mp3,data/acoustic_brainz/18/TRK_76578.json,data/mel_feat/18/TRK_76578.npy
TRK_33107,ARTST_270401,ALBM_737515,309.4,HAPPY,data/audio/7/TRK_33107.mp3,data/acoustic_brainz/7/TRK_33107.json,data/mel_feat/7/TRK_33107.npy
TRK_1488,ARTST_294937,ALBM_688805,72.2,HAPPY,data/audio/8/TRK_1488.mp3,data/acoustic_brainz/8/TRK_1488.json,data/mel_feat/8/TRK_1488.npy
TRK_25758,ARTST_262367,ALBM_557594,206.0,SAD,data/audio/18/TRK_25758.mp3,data/acoustic_brainz/18/TRK_25758.json,data/mel_feat/18/TRK_25758.npy
TRK_44025,ARTST_107027,ALBM_525522,414.4,HAPPY,data/audio/5/TRK_44025.mp3,data/acoustic_brainz/5/TRK_44025.json,data/mel_feat/5/TRK_44025.npy
TRK_32909,ARTST_294937,ALBM_508005,264.9,HAPPY,data/audio/9/TRK_32909.mp3,data/acoustic_brainz/9/TRK_32909.json,data/mel_feat/9/TRK_32909.npy
TRK_24728,ARTST_262157,ALBM_508007,185.9,SAD,data/audio/8/TRK_24728.mp3,data/acoustic_brainz/8/TRK_24728.json,data/mel_feat/8/TRK_24728.npy
TRK_9674,ARTST_294937,ALBM_688805,102.8,HAPPY,data/audio/14/TRK_9674.mp3,data/acoustic_brainz/14/TRK_9674.json,data/mel_feat/14/TRK_9674.npy
TRK_36606,ARTST_164528,ALBM_820723,207.8,HAPPY,data/audio/6/TRK_36606.mp3,data/acoustic_brainz/6/TRK_36606.json,data/mel_feat/6/TRK_36606.npy
TRK_11218,ARTST_303190,ALBM_591039,224.9,SAD,data/audio/18/TRK_11218.mp3,data/acoustic_brainz/18/TRK_11218.json,data/mel_feat/18/TRK_11218.npy
TRK_90725,ARTST_131460,ALBM_893291,79.9,HAPPY,data/audio/5/TRK_90725.mp3,data/acoustic_brainz/5/TRK_90725.json,data/mel_feat/5/TRK_90725.npy
